wavenumber,s1t1,s1t2,s1t3,s2t1,s2t2,s2t3,s3t1,s3t2,s3t3,s4t1,s4t2,s4t3,s5t1,s5t2,s5t3,s6t1,s6t2,s6t3,s7t1,s7t2,s7t3,s8t1,s8t2,s8t3,s9t1,s9t2,s9t3,s10t1,s10t2,s10t3,s11t1,s11t2,s11t3,s12t1,s12t2,s12t3,s13t1,s13t2,s13t3
3.377228E+03,5.017303E-02,5.317378E-02,5.876813E-02,4.751331E-02,4.445694E-02,5.333110E-02,8.199270E-02,9.679332E-02,1.183518E-01,4.727178E-02,6.586856E-02,5.616879E-02,4.653201E-02,5.947449E-02,2.561832E-02,4.605772E-02,4.864476E-02,6.345542E-02,4.875410E-02,4.670450E-02,4.079228E-02,4.719760E-02,4.589329E-02,5.112951E-02,6.857661E-02,9.901473E-02,9.950952E-02,4.622139E-02,5.584872E-02,8.005303E-02,3.744199E-02,4.744035E-02,5.476945E-02,3.981096E-02,5.106506E-02,5.687803E-02,4.759930E-02,3.758346E-02,5.501898E-02
3.377710E+03,5.029050E-02,5.319243E-02,5.885630E-02,4.754122E-02,4.445709E-02,5.321288E-02,8.196965E-02,9.681849E-02,1.182283E-01,4.730311E-02,6.586058E-02,5.613764E-02,4.651796E-02,5.944021E-02,2.575573E-02,4.603709E-02,4.874135E-02,6.349307E-02,4.877868E-02,4.672841E-02,4.082416E-02,4.726128E-02,4.596691E-02,5.108563E-02,6.868516E-02,9.914614E-02,9.955078E-02,4.629710E-02,5.600290E-02,8.008761E-02,3.746038E-02,4.751756E-02,5.478279E-02,3.987371E-02,5.119444E-02,5.695973E-02,4.776962E-02,3.760719E-02,5.508650E-02
3.378192E+03,5.038969E-02,5.324060E-02,5.894373E-02,4.754895E-02,4.446979E-02,5.313244E-02,8.199818E-02,9.682433E-02,1.180919E-01,4.735964E-02,6.583814E-02,5.609507E-02,4.649705E-02,5.944037E-02,2.587504E-02,4.604150E-02,4.886303E-02,6.357580E-02,4.886978E-02,4.678162E-02,4.088455E-02,4.734002E-02,4.601222E-02,5.113062E-02,6.880122E-02,9.928841E-02,9.958086E-02,4.638384E-02,5.615076E-02,8.017269E-02,3.748711E-02,4.758288E-02,5.480880E-02,3.993619E-02,5.130875E-02,5.705747E-02,4.792355E-02,3.764257E-02,5.514699E-02
3.378675E+03,5.043475E-02,5.332132E-02,5.902002E-02,4.752037E-02,4.446586E-02,5.308054E-02,8.204773E-02,9.678445E-02,1.179518E-01,4.742826E-02,6.579214E-02,5.603340E-02,4.645091E-02,5.945826E-02,2.595952E-02,4.606353E-02,4.895310E-02,6.366664E-02,4.898263E-02,4.683362E-02,4.095056E-02,4.740768E-02,4.600680E-02,5.122535E-02,6.887774E-02,9.939683E-02,9.957415E-02,4.646201E-02,5.625123E-02,8.026452E-02,3.750058E-02,4.762222E-02,5.482805E-02,3.997717E-02,5.136969E-02,5.714507E-02,4.801055E-02,3.765593E-02,5.517659E-02
3.379156E+03,5.040647E-02,5.342911E-02,5.906743E-02,4.744988E-02,4.441829E-02,5.304179E-02,8.208479E-02,9.669337E-02,1.178254E-01,4.749668E-02,6.571782E-02,5.595756E-02,4.636537E-02,5.946563E-02,2.600177E-02,4.608675E-02,4.897009E-02,6.372523E-02,4.907024E-02,4.685240E-02,4.100245E-02,4.744700E-02,4.594647E-02,5.131871E-02,6.888310E-02,9.943953E-02,9.951273E-02,4.651733E-02,5.628189E-02,8.031873E-02,3.747985E-02,4.763280E-02,5.482388E-02,3.998541E-02,5.135772E-02,5.719553E-02,4.800141E-02,3.762656E-02,5.516324E-02
3.379639E+03,5.030951E-02,5.355099E-02,5.907061E-02,4.734408E-02,4.431447E-02,5.300114E-02,8.208884E-02,9.656601E-02,1.177300E-01,4.755678E-02,6.561834E-02,5.588188E-02,4.624037E-02,5.943801E-02,2.600195E-02,4.609566E-02,4.890437E-02,6.372692E-02,4.910545E-02,4.681974E-02,4.103184E-02,4.745591E-02,4.584545E-02,5.137043E-02,6.881364E-02,9.940866E-02,9.939462E-02,4.654551E-02,5.624282E-02,8.030709E-02,3.741531E-02,4.762078E-02,5.479117E-02,3.996481E-02,5.127937E-02,5.719224E-02,4.789865E-02,3.755343E-02,5.511069E-02
3.380121E+03,5.017284E-02,5.367166E-02,5.902696E-02,4.722006E-02,4.416142E-02,5.295026E-02,8.205777E-02,9.643294E-02,1.176761E-01,4.760540E-02,6.550752E-02,5.582792E-02,4.609275E-02,5.936594E-02,2.596733E-02,4.608354E-02,4.878068E-02,6.367002E-02,4.909020E-02,4.674070E-02,4.104240E-02,4.744811E-02,4.573051E-02,5.136156E-02,6.869567E-02,9.932040E-02,9.923657E-02,4.655395E-02,5.615189E-02,8.022171E-02,3.731542E-02,4.759900E-02,5.474129E-02,3.993426E-02,5.116439E-02,5.713525E-02,4.773515E-02,3.745489E-02,5.504042E-02
3.380603E+03,5.003883E-02,5.377785E-02,5.895261E-02,4.709814E-02,4.398352E-02,5.289060E-02,8.200783E-02,9.632418E-02,1.176580E-01,4.764252E-02,6.540597E-02,5.581436E-02,4.595118E-02,5.925990E-02,2.590866E-02,4.605506E-02,4.864372E-02,6.357627E-02,4.905470E-02,4.664237E-02,4.104691E-02,4.744456E-02,4.562777E-02,5.130122E-02,6.857382E-02,9.920659E-02,9.906816E-02,4.655642E-02,5.603389E-02,8.007566E-02,3.720502E-02,4.758118E-02,5.469792E-02,3.991806E-02,5.105347E-02,5.704232E-02,4.756085E-02,3.735915E-02,5.498145E-02
3.381085E+03,4.994395E-02,5.386097E-02,5.887603E-02,4.699268E-02,4.380880E-02,5.282860E-02,8.196020E-02,9.625507E-02,1.176532E-01,4.766656E-02,6.533148E-02,5.584816E-02,4.584217E-02,5.914138E-02,2.583587E-02,4.602147E-02,4.853377E-02,6.347498E-02,4.903834E-02,4.655908E-02,4.105715E-02,4.745957E-02,4.554953E-02,5.121457E-02,6.848920E-02,9.909835E-02,9.891751E-02,4.656317E-02,5.590781E-02,7.989198E-02,3.711288E-02,4.757575E-02,5.468503E-02,3.993314E-02,5.097868E-02,5.693945E-02,4.741906E-02,3.728939E-02,5.495554E-02
3.381567E+03,4.990972E-02,5.391517E-02,5.882875E-02,4.690555E-02,4.366010E-02,5.277138E-02,8.192963E-02,9.621955E-02,1.176273E-01,4.767177E-02,6.529366E-02,5.591964E-02,4.578065E-02,5.903178E-02,2.575675E-02,4.599284E-02,4.847120E-02,6.339161E-02,4.907317E-02,4.652024E-02,4.107663E-02,4.749298E-02,4.549062E-02,5.113092E-02,6.846581E-02,9.901589E-02,9.880294E-02,4.657461E-02,5.578282E-02,7.969613E-02,3.706221E-02,4.758321E-02,5.471660E-02,3.998109E-02,5.095458E-02,5.685182E-02,4.733422E-02,3.725578E-02,5.496746E-02
3.382049E+03,4.993291E-02,5.393595E-02,5.882837E-02,4.682594E-02,4.354328E-02,5.271990E-02,8.191410E-02,9.619238E-02,1.175492E-01,4.764910E-02,6.528696E-02,5.600350E-02,4.576062E-02,5.893701E-02,2.567459E-02,4.597056E-02,4.844645E-02,6.333292E-02,4.916456E-02,4.653330E-02,4.109757E-02,4.752617E-02,4.543198E-02,5.106644E-02,6.849844E-02,9.895867E-02,9.872362E-02,4.657745E-02,5.565768E-02,7.950608E-02,3.705727E-02,4.759394E-02,5.478636E-02,4.004507E-02,5.097093E-02,5.679192E-02,4.729989E-02,3.724924E-02,5.499879E-02
3.382531E+03,4.999109E-02,5.391974E-02,5.887102E-02,4.673620E-02,4.344838E-02,5.266697E-02,8.189590E-02,9.614277E-02,1.174062E-01,4.759032E-02,6.529316E-02,5.606687E-02,4.575948E-02,5.884488E-02,2.558883E-02,4.594629E-02,4.842993E-02,6.328826E-02,4.928977E-02,4.658110E-02,4.110442E-02,4.753113E-02,4.535230E-02,5.101926E-02,6.855927E-02,9.890803E-02,9.866377E-02,4.655093E-02,5.552648E-02,7.933064E-02,3.708242E-02,4.759224E-02,5.486940E-02,4.009845E-02,5.100193E-02,5.675605E-02,4.728711E-02,3.724755E-02,5.501594E-02
3.383013E+03,5.005452E-02,5.386685E-02,5.893295E-02,4.662116E-02,4.335728E-02,5.260069E-02,8.184990E-02,9.604748E-02,1.172122E-01,4.749550E-02,6.528734E-02,5.607826E-02,4.574762E-02,5.873243E-02,2.549911E-02,4.590717E-02,4.838896E-02,6.323724E-02,4.940685E-02,4.662843E-02,4.108220E-02,4.748326E-02,4.524131E-02,5.097358E-02,6.861049E-02,9.883688E-02,9.859990E-02,4.647558E-02,5.538771E-02,7.917439E-02,3.710880E-02,4.756111E-02,5.493095E-02,4.011484E-02,5.101811E-02,5.672833E-02,4.725833E-02,3.722516E-02,5.498232E-02
3.383496E+03,5.010159E-02,5.378438E-02,5.898392E-02,4.647868E-02,4.325598E-02,5.251053E-02,8.175945E-02,9.590436E-02,1.170032E-01,4.737682E-02,6.524861E-02,5.602186E-02,4.570433E-02,5.858194E-02,2.540706E-02,4.584523E-02,4.830919E-02,6.316400E-02,4.947647E-02,4.663927E-02,4.102688E-02,4.737608E-02,4.510660E-02,5.091150E-02,6.862516E-02,9.872453E-02,9.851409E-02,4.634698E-02,5.524823E-02,7.904090E-02,3.710977E-02,4.749091E-02,5.494212E-02,4.008228E-02,5.100324E-02,5.669099E-02,4.718918E-02,3.716626E-02,5.487873E-02
3.383978E+03,5.012599E-02,5.368853E-02,5.900183E-02,4.632224E-02,4.314230E-02,5.239250E-02,8.162476E-02,9.573349E-02,1.168244E-01,4.725740E-02,6.516741E-02,5.590276E-02,4.562737E-02,5.839482E-02,2.531883E-02,4.576320E-02,4.820099E-02,6.306676E-02,4.947739E-02,4.659113E-02,4.094794E-02,4.722527E-02,4.497197E-02,5.082382E-02,6.859703E-02,9.856573E-02,9.840070E-02,4.617960E-02,5.512182E-02,7.893582E-02,3.707217E-02,4.738370E-02,5.489076E-02,4.000710E-02,5.096013E-02,5.663210E-02,4.707768E-02,3.707130E-02,5.471168E-02
3.384460E+03,5.013591E-02,5.360245E-02,5.898327E-02,4.617846E-02,4.302701E-02,5.225219E-02,8.146636E-02,9.556866E-02,1.167121E-01,4.716502E-02,6.504855E-02,5.574699E-02,4.553375E-02,5.819640E-02,2.524402E-02,4.567577E-02,4.809582E-02,6.295834E-02,4.941483E-02,4.648473E-02,4.086697E-02,4.706390E-02,4.486688E-02,5.071473E-02,6.854053E-02,9.837377E-02,9.826740E-02,4.600592E-02,5.502376E-02,7.886501E-02,3.700231E-02,4.725537E-02,5.478583E-02,3.991112E-02,5.090834E-02,5.655174E-02,4.694564E-02,3.695634E-02,5.451377E-02
3.384942E+03,5.014424E-02,5.354717E-02,5.894487E-02,4.607533E-02,4.292744E-02,5.210079E-02,8.131498E-02,9.544052E-02,1.166760E-01,4.711804E-02,6.490724E-02,5.559102E-02,4.544901E-02,5.802463E-02,2.519247E-02,4.560171E-02,4.802646E-02,6.285750E-02,4.931471E-02,4.634152E-02,4.080662E-02,4.692523E-02,4.481052E-02,5.059797E-02,6.847955E-02,9.817339E-02,9.812969E-02,4.586132E-02,5.496205E-02,7.882973E-02,3.692092E-02,4.713026E-02,5.465110E-02,3.981902E-02,5.087090E-02,5.645970E-02,4.682362E-02,3.684420E-02,5.432873E-02
3.385424E+03,5.015838E-02,5.353442E-02,5.891447E-02,4.603395E-02,4.285839E-02,5.195262E-02,8.120080E-02,9.536544E-02,1.166966E-01,4.711945E-02,6.476398E-02,5.547222E-02,4.539527E-02,5.791561E-02,2.517025E-02,4.555535E-02,4.801181E-02,6.277973E-02,4.921164E-02,4.619519E-02,4.078289E-02,4.683007E-02,4.480373E-02,5.048864E-02,6.843498E-02,9.799257E-02,9.800411E-02,4.577218E-02,5.493306E-02,7.882174E-02,3.685347E-02,4.703576E-02,5.451674E-02,3.974988E-02,5.086300E-02,5.637103E-02,4.673760E-02,3.675573E-02,5.419489E-02
3.385906E+03,5.017292E-02,5.355920E-02,5.891743E-02,4.605919E-02,4.282427E-02,5.181958E-02,8.114041E-02,9.533726E-02,1.167319E-01,4.715309E-02,6.463727E-02,5.541538E-02,4.537886E-02,5.788457E-02,2.517765E-02,4.553886E-02,4.804530E-02,6.272774E-02,4.913409E-02,4.607823E-02,4.079897E-02,4.677708E-02,4.482742E-02,5.039442E-02,6.841391E-02,9.785134E-02,9.790185E-02,4.574343E-02,5.492212E-02,7.882413E-02,3.681754E-02,4.699301E-02,5.440868E-02,3.970889E-02,5.088319E-02,5.629966E-02,4.669487E-02,3.670143E-02,5.412980E-02
3.386388E+03,5.017329E-02,5.360290E-02,5.896468E-02,4.614006E-02,4.281732E-02,5.170935E-02,8.113134E-02,9.533462E-02,1.167389E-01,4.719368E-02,6.453849E-02,5.542532E-02,4.538831E-02,5.791929E-02,2.520897E-02,4.554195E-02,4.810089E-02,6.269249E-02,4.909350E-02,4.600861E-02,4.084742E-02,4.674697E-02,4.485450E-02,5.031245E-02,6.840968E-02,9.775662E-02,9.782668E-02,4.575790E-02,5.491196E-02,7.881662E-02,3.681639E-02,4.701099E-02,5.434116E-02,3.968899E-02,5.091698E-02,5.625466E-02,4.668325E-02,3.668005E-02,5.412477E-02
3.386870E+03,5.014432E-02,5.363792E-02,5.905008E-02,4.625232E-02,4.282175E-02,5.162620E-02,8.115467E-02,9.532806E-02,1.166862E-01,4.721611E-02,6.447338E-02,5.548706E-02,4.540041E-02,5.798487E-02,2.525484E-02,4.554754E-02,4.814417E-02,6.265907E-02,4.908675E-02,4.598795E-02,4.091521E-02,4.671239E-02,4.485946E-02,5.023317E-02,6.840790E-02,9.770281E-02,9.777775E-02,4.578304E-02,5.488933E-02,7.878214E-02,3.684034E-02,4.708432E-02,5.431874E-02,3.967818E-02,5.094526E-02,5.624051E-02,4.667746E-02,3.668203E-02,5.415018E-02
3.387353E+03,5.008322E-02,5.364309E-02,5.915611E-02,4.636781E-02,4.282149E-02,5.157254E-02,8.118530E-02,9.529529E-02,1.165675E-01,4.720986E-02,6.444336E-02,5.557317E-02,4.539405E-02,5.804273E-02,2.530678E-02,4.554287E-02,4.815257E-02,6.261735E-02,4.910159E-02,4.600415E-02,4.099258E-02,4.665418E-02,4.483223E-02,5.014904E-02,6.839890E-02,9.767749E-02,9.775326E-02,4.578761E-02,5.485222E-02,7.871660E-02,3.687540E-02,4.719671E-02,5.433924E-02,3.966852E-02,5.095819E-02,5.625938E-02,4.665521E-02,3.669735E-02,5.417236E-02
3.387835E+03,5.000443E-02,5.361291E-02,5.926487E-02,4.646227E-02,4.280792E-02,5.154978E-02,8.120252E-02,9.522911E-02,1.163993E-01,4.718301E-02,6.444789E-02,5.565617E-02,4.536253E-02,5.807072E-02,2.536024E-02,4.552675E-02,4.812536E-02,6.256806E-02,4.912708E-02,4.603963E-02,4.107660E-02,4.657121E-02,4.477967E-02,5.006180E-02,6.838300E-02,9.766895E-02,9.775181E-02,4.575609E-02,5.481098E-02,7.862938E-02,3.691295E-02,4.732594E-02,5.439704E-02,3.966111E-02,5.096206E-02,5.631218E-02,4.660884E-02,3.672079E-02,5.416992E-02
3.388317E+03,4.993812E-02,5.356107E-02,5.936499E-02,4.651751E-02,4.278123E-02,5.155694E-02,8.119553E-02,9.513596E-02,1.162121E-01,4.715860E-02,6.448506E-02,5.571558E-02,4.531795E-02,5.807159E-02,2.541451E-02,4.551174E-02,4.808301E-02,6.252244E-02,4.915725E-02,4.607857E-02,4.116875E-02,4.647986E-02,4.471994E-02,4.998384E-02,6.837133E-02,9.766928E-02,9.777261E-02,4.569402E-02,5.478286E-02,7.854152E-02,3.695396E-02,4.744970E-02,5.448429E-02,3.966612E-02,5.097745E-02,5.639733E-02,4.654765E-02,3.675378E-02,5.413967E-02
3.388799E+03,4.991619E-02,5.351340E-02,5.945621E-02,4.652393E-02,4.274825E-02,5.158903E-02,8.116397E-02,9.502963E-02,1.160359E-01,4.716070E-02,6.454972E-02,5.574567E-02,4.528592E-02,5.807083E-02,2.547118E-02,4.551664E-02,4.805477E-02,6.249448E-02,4.919198E-02,4.611324E-02,4.126868E-02,4.640434E-02,4.467007E-02,4.993220E-02,6.837738E-02,9.767605E-02,9.781228E-02,4.562505E-02,5.478391E-02,7.847533E-02,3.700660E-02,4.755068E-02,5.458985E-02,3.969538E-02,5.102757E-02,5.650785E-02,4.649218E-02,3.680139E-02,5.409655E-02
3.389281E+03,4.995707E-02,5.349492E-02,5.954292E-02,4.647769E-02,4.271692E-02,5.163459E-02,8.111277E-02,9.492239E-02,1.158886E-01,4.720085E-02,6.463127E-02,5.575253E-02,4.529191E-02,5.809844E-02,2.552955E-02,4.555483E-02,4.806218E-02,6.249168E-02,4.923102E-02,4.614297E-02,4.136777E-02,4.636205E-02,4.463562E-02,4.991831E-02,6.840662E-02,9.768808E-02,9.786230E-02,4.557713E-02,5.482019E-02,7.844374E-02,3.707805E-02,4.761852E-02,5.469679E-02,3.975431E-02,5.112362E-02,5.662840E-02,4.646035E-02,3.686638E-02,5.406044E-02
3.389763E+03,5.005455E-02,5.351703E-02,5.962654E-02,4.637983E-02,4.269144E-02,5.167632E-02,8.104380E-02,9.481834E-02,1.157753E-01,4.727022E-02,6.470983E-02,5.574812E-02,4.534885E-02,5.817011E-02,2.558381E-02,4.562479E-02,4.810745E-02,6.250905E-02,4.926880E-02,4.617142E-02,4.144518E-02,4.635417E-02,4.460709E-02,4.993960E-02,6.845126E-02,9.770139E-02,9.790758E-02,4.556870E-02,5.488466E-02,7.844509E-02,3.716449E-02,4.764773E-02,5.478196E-02,3.983663E-02,5.125446E-02,5.673464E-02,4.645707E-02,3.694368E-02,5.404401E-02
3.390245E+03,5.017820E-02,5.356947E-02,5.969876E-02,4.623444E-02,4.266987E-02,5.169584E-02,8.095217E-02,9.471225E-02,1.156886E-01,4.734186E-02,6.476159E-02,5.573964E-02,4.544728E-02,5.827218E-02,2.562299E-02,4.570632E-02,4.817186E-02,6.253094E-02,4.929333E-02,4.620138E-02,4.147519E-02,4.636272E-02,4.456479E-02,4.997737E-02,6.849180E-02,9.770683E-02,9.793000E-02,4.559748E-02,5.495889E-02,7.846227E-02,3.724773E-02,4.763675E-02,5.482267E-02,3.992500E-02,5.138796E-02,5.680030E-02,4.646906E-02,3.701920E-02,5.404153E-02
3.390727E+03,5.028298E-02,5.362427E-02,5.974241E-02,4.605079E-02,4.264574E-02,5.167867E-02,8.082803E-02,9.459581E-02,1.156170E-01,4.738177E-02,6.476309E-02,5.572537E-02,4.555799E-02,5.836328E-02,2.563420E-02,4.576618E-02,4.822387E-02,6.253825E-02,4.928973E-02,4.623367E-02,4.143633E-02,4.635929E-02,4.449016E-02,5.000392E-02,6.850530E-02,9.769131E-02,9.791373E-02,4.564131E-02,5.501943E-02,7.846902E-02,3.729903E-02,4.758703E-02,5.480320E-02,3.999762E-02,5.148173E-02,5.680548E-02,4.647072E-02,3.707260E-02,5.403163E-02
3.391209E+03,5.032510E-02,5.364617E-02,5.973633E-02,4.584221E-02,4.261124E-02,5.161792E-02,8.066103E-02,9.446137E-02,1.155481E-01,4.736370E-02,6.469933E-02,5.569180E-02,4.564076E-02,5.838788E-02,2.560721E-02,4.576935E-02,4.823172E-02,6.251801E-02,4.924623E-02,4.626544E-02,4.132156E-02,4.631697E-02,4.437510E-02,4.999258E-02,6.847434E-02,9.764124E-02,9.784814E-02,4.566576E-02,5.504411E-02,7.843810E-02,3.728932E-02,4.750207E-02,5.472115E-02,4.003530E-02,5.149949E-02,5.674480E-02,4.643532E-02,3.708245E-02,5.398487E-02
3.391692E+03,5.028284E-02,5.361254E-02,5.966862E-02,4.562449E-02,4.256070E-02,5.151580E-02,8.044903E-02,9.430872E-02,1.154727E-01,4.728257E-02,6.457148E-02,5.562198E-02,4.566395E-02,5.830511E-02,2.554019E-02,4.569609E-02,4.817934E-02,6.247060E-02,4.916170E-02,4.629334E-02,4.114500E-02,4.622541E-02,4.422789E-02,4.993250E-02,6.839576E-02,9.755076E-02,9.773135E-02,4.564246E-02,5.502151E-02,7.835388E-02,3.720412E-02,4.738883E-02,5.458891E-02,4.003003E-02,5.142970E-02,5.663093E-02,4.634930E-02,3.703532E-02,5.388175E-02
3.392174E+03,5.016027E-02,5.352104E-02,5.954114E-02,4.541392E-02,4.249035E-02,5.137987E-02,8.020381E-02,9.414510E-02,1.153823E-01,4.715505E-02,6.439836E-02,5.550291E-02,4.561287E-02,5.810375E-02,2.544142E-02,4.554810E-02,4.806836E-02,6.240805E-02,4.904587E-02,4.631476E-02,4.093909E-02,4.609364E-02,4.406958E-02,4.983085E-02,6.827845E-02,9.742364E-02,9.756809E-02,4.555818E-02,5.495133E-02,7.821445E-02,3.705008E-02,4.725837E-02,5.442978E-02,3.998538E-02,5.128880E-02,5.649158E-02,4.621764E-02,3.692806E-02,5.372187E-02
3.392656E+03,4.998655E-02,5.339378E-02,5.937259E-02,4.522370E-02,4.239832E-02,5.121841E-02,7.995117E-02,9.398228E-02,1.152702E-01,4.701339E-02,6.421255E-02,5.533566E-02,4.549747E-02,5.781136E-02,2.532870E-02,4.535091E-02,4.791704E-02,6.234730E-02,4.891739E-02,4.632969E-02,4.074562E-02,4.594805E-02,4.392584E-02,4.971053E-02,6.813702E-02,9.727526E-02,9.736858E-02,4.542127E-02,5.484587E-02,7.803315E-02,3.685603E-02,4.712557E-02,5.427019E-02,3.991392E-02,5.111698E-02,5.635967E-02,4.606210E-02,3.677037E-02,5.352734E-02
3.393138E+03,4.980031E-02,5.326558E-02,5.918976E-02,4.506131E-02,4.228351E-02,5.103651E-02,7.972308E-02,9.383055E-02,1.151327E-01,4.688843E-02,6.404886E-02,5.513754E-02,4.534517E-02,5.748172E-02,2.522176E-02,4.514222E-02,4.775010E-02,6.230018E-02,4.879503E-02,4.633968E-02,4.059974E-02,4.581831E-02,4.381521E-02,4.959705E-02,6.798328E-02,9.712705E-02,9.714413E-02,4.525506E-02,5.472378E-02,7.783257E-02,3.665975E-02,4.700597E-02,5.412886E-02,3.983068E-02,5.095860E-02,5.625994E-02,4.590953E-02,3.658062E-02,5.333252E-02
3.393620E+03,4.963925E-02,5.317292E-02,5.902017E-02,4.492989E-02,4.214489E-02,5.083648E-02,7.955204E-02,9.369723E-02,1.149714E-01,4.680151E-02,6.393590E-02,5.494129E-02,4.519244E-02,5.717890E-02,2.513875E-02,4.496337E-02,4.759298E-02,6.226733E-02,4.869361E-02,4.634587E-02,4.052346E-02,4.572907E-02,4.374503E-02,4.950877E-02,6.782266E-02,9.700064E-02,9.690927E-02,4.508808E-02,5.460721E-02,7.763891E-02,3.649884E-02,4.691279E-02,5.401602E-02,3.974937E-02,5.085064E-02,5.620408E-02,4.578197E-02,3.638306E-02,5.317318E-02
3.394102E+03,4.952630E-02,5.313746E-02,5.888134E-02,4.482904E-02,4.198391E-02,5.062221E-02,7.945826E-02,9.358526E-02,1.147959E-01,4.675597E-02,6.388519E-02,5.478399E-02,4.507025E-02,5.695229E-02,2.508865E-02,4.484414E-02,4.746592E-02,6.223884E-02,4.861982E-02,4.634768E-02,4.051906E-02,4.568928E-02,4.371077E-02,4.944788E-02,6.765497E-02,9.690993E-02,9.668066E-02,4.494172E-02,5.451434E-02,7.747495E-02,3.639657E-02,4.685263E-02,5.393261E-02,3.967926E-02,5.080739E-02,5.618745E-02,4.568766E-02,3.620094E-02,5.306938E-02
3.394584E+03,4.946796E-02,5.315981E-02,5.877810E-02,4.475887E-02,4.180621E-02,5.040260E-02,7.944393E-02,9.349403E-02,1.146208E-01,4.674169E-02,6.388911E-02,5.469386E-02,4.499460E-02,5.682315E-02,2.507033E-02,4.479539E-02,4.738270E-02,6.220022E-02,4.857379E-02,4.634285E-02,4.057340E-02,4.569126E-02,4.370286E-02,4.940287E-02,6.748177E-02,9.685485E-02,9.647667E-02,4.482408E-02,5.445397E-02,7.735516E-02,3.635651E-02,4.682343E-02,5.387649E-02,3.962677E-02,5.082173E-02,5.619499E-02,4.561931E-02,3.605222E-02,5.302008E-02
3.395066E+03,4.945608E-02,5.322105E-02,5.870387E-02,4.471840E-02,4.162158E-02,5.019430E-02,7.949068E-02,9.342093E-02,1.144588E-01,4.673992E-02,6.392100E-02,5.468180E-02,4.496263E-02,5.678323E-02,2.507159E-02,4.480788E-02,4.735084E-02,6.213871E-02,4.855115E-02,4.632611E-02,4.066221E-02,4.571331E-02,4.370949E-02,4.935410E-02,6.731135E-02,9.681982E-02,9.631612E-02,4.473074E-02,5.442175E-02,7.728319E-02,3.636487E-02,4.681354E-02,5.384495E-02,3.959494E-02,5.086997E-02,5.620782E-02,4.555891E-02,3.594632E-02,5.300218E-02
3.395549E+03,4.947628E-02,5.329375E-02,5.864918E-02,4.470588E-02,4.144172E-02,5.001745E-02,7.956529E-02,9.336041E-02,1.143119E-01,4.673531E-02,6.394827E-02,5.473663E-02,4.495631E-02,5.680555E-02,2.507623E-02,4.485891E-02,4.737142E-02,6.205078E-02,4.854682E-02,4.629360E-02,4.076007E-02,4.573003E-02,4.372268E-02,4.928617E-02,6.716045E-02,9.677977E-02,9.621244E-02,4.465248E-02,5.440079E-02,7.725346E-02,3.639992E-02,4.680708E-02,5.383673E-02,3.958467E-02,5.092723E-02,5.621249E-02,4.548797E-02,3.588251E-02,5.298410E-02
3.396031E+03,4.951319E-02,5.335260E-02,5.860614E-02,4.471469E-02,4.127528E-02,4.988675E-02,7.962706E-02,9.330282E-02,1.141652E-01,4.671760E-02,6.394074E-02,5.482861E-02,4.494896E-02,5.685831E-02,2.506717E-02,4.491909E-02,4.743543E-02,6.194068E-02,4.855434E-02,4.624226E-02,4.084425E-02,4.571747E-02,4.373565E-02,4.919476E-02,6.704711E-02,9.670749E-02,9.616741E-02,4.458300E-02,5.436489E-02,7.725175E-02,3.643852E-02,4.678760E-02,5.384750E-02,3.959247E-02,5.097473E-02,5.620269E-02,4.539309E-02,3.585037E-02,5.293772E-02
3.396513E+03,4.955259E-02,5.338209E-02,5.857152E-02,4.473206E-02,4.112478E-02,4.980577E-02,7.963649E-02,9.323226E-02,1.139899E-01,4.668174E-02,6.388032E-02,5.491847E-02,4.491273E-02,5.691455E-02,2.503179E-02,4.496076E-02,4.752140E-02,6.181658E-02,4.856508E-02,4.617323E-02,4.089540E-02,4.565887E-02,4.373906E-02,4.908738E-02,6.698301E-02,9.658265E-02,9.616861E-02,4.452313E-02,5.428679E-02,7.725952E-02,3.646233E-02,4.674328E-02,5.386464E-02,3.960880E-02,5.100361E-02,5.617735E-02,4.527069E-02,3.583238E-02,5.284761E-02
3.396995E+03,4.958312E-02,5.337898E-02,5.854482E-02,4.473992E-02,4.098563E-02,4.976211E-02,7.956689E-02,9.312915E-02,1.137559E-01,4.662389E-02,6.376506E-02,5.497262E-02,4.482852E-02,5.695966E-02,2.496553E-02,4.496594E-02,4.759837E-02,6.168472E-02,4.856757E-02,4.609124E-02,4.089944E-02,4.554773E-02,4.371935E-02,4.897743E-02,6.696387E-02,9.640150E-02,9.619235E-02,4.447952E-02,5.414969E-02,7.725848E-02,3.645938E-02,4.667015E-02,5.386741E-02,3.961984E-02,5.101170E-02,5.613670E-02,4.512535E-02,3.580985E-02,5.271586E-02
3.397477E+03,4.959430E-02,5.334811E-02,5.852348E-02,4.471880E-02,4.084968E-02,4.973075E-02,7.940781E-02,9.297410E-02,1.134468E-01,4.653835E-02,6.360776E-02,5.497073E-02,4.468906E-02,5.698663E-02,2.487075E-02,4.492816E-02,4.763135E-02,6.154726E-02,4.854830E-02,4.600522E-02,4.084720E-02,4.538839E-02,4.365907E-02,4.887645E-02,6.696905E-02,9.617853E-02,9.620918E-02,4.445845E-02,5.395449E-02,7.723462E-02,3.642216E-02,4.657203E-02,5.382987E-02,3.960975E-02,5.099705E-02,5.607905E-02,4.496642E-02,3.576765E-02,5.255701E-02
